,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,first_doc,institution_id,ind_prod
153,f1439551-3f4b-4557-bd8a-a0684581f983,,,,,,,,,,,,,,,,,,,,,,,,,,2007,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
154,852b8eaa-1163-4b6f-af65-d5dfda72c085,,,,1,1,,2,,,,,,,1,Doutorado,1,4,,,,,,,,,2017,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.5
155,01b23203-bbe3-4f57-8df3-e7fd7c6ce0f9,,,,,,,,,,,,,,,,,,,,,,,,,,2018,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
156,65627c4b-1d3a-4617-ad13-179dd036115e,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
157,399af702-b35a-4c25-a60c-6348a1e828f5,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
158,3901fa49-3771-4107-9efd-56f8d041a9b5,,,,,,,,,,,,,,,Mestrado,,1,,,,,,1,,3,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
159,5afc6cb1-fdba-442a-9443-0300c9da56af,,,,4,,,,2,,3,,1,,2,Pós-Doutorado,2,4,,,,,,,,2,2010,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.485
160,e00cf1c5-4373-4c9a-9f31-f2663f401c37,,,,,,,,,,,,,,,,,,,,,,,,,,2019,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
161,99806615-c864-413e-b7b0-7e73953f28c6,,,,,,,,,,,,3,,1,Doutorado,,,,,,,,7,,,2011,498cadc8-b8f6-4008-902e-76281101237d,0.375
162,202d3678-e168-4c3d-a19d-449ca25a6389,,,,,,,,,3,,,,,,Doutorado,2,10,,4,,,,5,,,2017,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.5
163,d1e8e5a4-6c6b-495b-9233-534554fb2961,,,,,,,,,,1,,,,,Doutorado,,9,,1,,,,11,,,2006,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.37
164,2902fd7f-522f-4ec5-b197-f66c99dae181,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
165,196a09eb-7d1d-429f-936e-edda2d58de75,,,,1,,,,1,1,2,2,,2,1,Mestrado,,4,,,,,,5,,1,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.365
166,25dd475d-e242-4499-8365-55be7f89af48,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
167,376705dd-58fb-402b-ae90-7da4a2d7eecb,,,,,1,,,,1,3,,,2,,Doutorado,,,,,,,,6,,1,2017,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.61
168,71814131-490e-4f81-ad7d-f60d9b4c4536,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
169,c5a22864-2634-4dc1-bc05-3b886cef3413,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
170,bd78bcbc-eea0-47dd-ae02-ea42eeedf6cd,1,,,,,1,,,1,,,,,1,Doutorado,,,2,3,,,,,,,2005,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.375
171,d11d8ebf-6e18-47c2-92d4-7103b757fb0f,,,,2,,1,,1,,1,,,,1,Mestrado,,1,,,,,,6,,3,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.87
172,96b01834-37fd-4768-bd8d-812b439e74c9,,,,3,,,,,3,6,,,,,Doutorado,,,,,,,,2,,,2021,7d367bc2-5c74-4648-a637-7f5c3f4fac81,3.7199999999999998
173,21458424-48df-42a3-b859-00d69ae4d37b,,,,,,,,1,1,,,1,,,Doutorado,,2,,,,,,1,,,2018,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.25
174,3bfc0d89-27ba-4ad2-b089-315b4927dc0d,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
175,b0c2bc05-8c11-4e70-bd76-e071ae0d3ae0,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,2019,498cadc8-b8f6-4008-902e-76281109187d,0.0
176,0cba5832-6525-446f-b318-27b3ed6cd7b1,,,,2,,,1,4,1,,,,,,Doutorado,2,3,,,,,,26,,,2020,7d367bc2-5c74-4648-a637-7f5c3f4fac81,3.75
177,0982770b-500b-4c25-9dba-4b7bc8cd63d9,,,,1,,,,,,,,,,,Mestrado,,,,,,,,7,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
178,5ec37cbf-17fb-4dfc-ba6e-c6e13cc631b2,,,,,,,1,1,1,2,,1,2,2,Doutorado,,1,,,,,,9,,8,2022,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.74
179,afbc319e-9e93-426a-9bb0-6ed59dcaea7b,,,,,,,,,,,,,,,,,,,,,,,,,,2016,498cadc8-b8f6-4008-902e-76281101237d,0.0
180,d0fd7057-667a-4afa-b225-4829ee8f7a2d,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
181,5fbb5a94-2917-40fb-8698-6d58a3de3fff,,,,1,,,1,2,,,,,,,Doutorado,,17,,,,,,9,,7,2015,7d367bc2-5c74-4648-a637-7f5c3f4fac81,2.0
182,952c38e3-e657-4ac6-b580-5ff4d7aaa631,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
183,33d3b980-e7d5-4a2c-b882-e42e716e2491,,,,,,,,,,,,,,,,,,,,,,,,,,2000,498cadc8-b8f6-4008-902e-76281101237d,0.0
184,64e347f5-5372-4886-b976-143278df24d5,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
185,a5c5bdba-2841-47a9-8232-fb02d4c338d7,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
186,1aa39116-7503-4bf5-8c9e-24093fb07913,,,,,,,,,,,,,,,Doutorado,,1,1,,,,,2,,,2017,498cadc8-b8f6-4008-902e-76281109187d,0.0
187,dc3faed7-7aba-4b83-8d67-891bc7ca89f5,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
188,b526b99c-bff2-4fc3-b9de-fc67deb3c47a,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
189,d50ad42b-baab-4edb-b86e-482750733efb,,,,2,,,1,,1,1,,,,,Doutorado,1,9,4,7,,,,3,,1,2016,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.62
190,3015a12e-2bcf-42c6-86fc-9f01ff868a9c,,,,,,,,,,,,,,,,,,,,,,,,,,2004,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
191,77b59c1a-98be-448c-aa3c-57feddf4501f,,,,,,1,1,6,2,1,,,6,,Doutorado,1,8,4,9,3,3,,2,,,2010,7d367bc2-5c74-4648-a637-7f5c3f4fac81,6.745
192,69d9ecf6-41a3-4efb-96c6-b15c261178a4,,,,,,,,,,1,,,,,Doutorado,,3,,,,,,4,,,2007,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.37
193,b45020ea-3257-4255-9929-89666b320085,,,,,,,,,,,,,2,,Doutorado,,,,,,,,2,,,2021,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
194,358dac11-ca38-4f82-9856-445b678ccf89,,,,,,,,,,,,,,,,,,,,,,,,,,2004,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
195,0c3d1250-5286-4dce-a8c5-b8dae6a557fa,,,,7,7,4,5,2,4,2,,,2,3,Pós-Doutorado,,7,8,4,4,10,,20,,,2011,7d367bc2-5c74-4648-a637-7f5c3f4fac81,18.24
196,0b4b5a30-cac4-4080-8784-98bf6531855d,,,,1,,,,1,,,,,,,Doutorado,2,7,,,,,,9,,,2015,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.625
197,875f0edf-4df5-4a33-8306-2a2860d9115a,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
198,558c4de4-fe85-4901-813e-8c0288495419,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
199,d9f8b6c8-7a0c-4060-b8bf-c38510e5a4f1,,,,2,,,,,,,,,,,Pós-Doutorado,,2,2,5,1,2,,1,,,2000,68125729-c357-4830-ba4d-ec3ca757c323,0.0
200,49562b5c-71cf-4bbc-89ce-8c482ecaca85,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
201,be769f27-5a16-435e-8baf-25e742ac9625,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
202,4cb35179-ddc8-4268-bd38-a70675d268c1,,,,4,,,,,1,,,,,,Mestrado,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.5
203,c22e33e2-51a8-458a-aab9-40524895406e,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
204,344493c2-05e0-4c46-81f8-4f5b37565c76,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
205,5d15867f-8db2-4dff-b9bc-865369f364d7,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
206,91345de5-6468-40bb-a3ad-996b2f007b68,,,,,,,,,,,,,1,,Mestrado,,,,,,,,9,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
207,f67358dc-3ff8-48cf-945c-af046be7010d,,,,4,,1,1,,1,,2,,,,Doutorado,,3,4,8,,,,22,,,2014,08aa6e17-f9ae-4979-a399-5b32a506a15e,2.625
208,228d83c0-e4b2-4d10-9eb0-2d87f91cffb0,,,,,5,3,1,,1,2,1,,2,1,Doutorado,3,20,2,9,3,2,,7,,,2013,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,9.865
209,8aa29fcc-ccfd-44a0-8b02-64e5f9899890,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
210,20fc7533-6abc-4656-be51-30ed9e5485b5,,,,,,,,,,,,,,1,Doutorado,2,1,,,,,,21,,3,2022,498cadc8-b8f6-4008-902e-76281101237d,0.0
211,51fdfd46-5f3d-495e-80be-2552a47b4dce,,,,1,1,,,,4,1,7,,13,1,Doutorado,3,13,2,3,,,,18,,,2018,68125729-c357-4830-ba4d-ec3ca757c323,5.12
212,e99c6515-b809-4f9c-9586-24451ea3ed00,,,,,,,,,,,,,,,Pós-Doutorado,,22,,,,,,4,,,2000,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
213,8acc8763-ae7e-44ba-99ee-4b293d068a29,,,,,,,2,1,2,1,,,,1,Doutorado,,,2,3,2,8,,1,,,2000,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,3.495
214,9413a64c-8df8-4e56-a1e3-405442c4187f,,,,,,,,,,,,,,,,,,,,,,,,,,2005,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
215,45ffabbd-2e99-41d5-a3fa-dadb7c0f39fb,,,,,,2,2,2,,5,,,1,,Doutorado,2,4,2,,,,,13,,,2016,498cadc8-b8f6-4008-902e-76281109187d,6.35
216,1c225f79-acc5-4ec2-9f18-4904b169d448,,,,1,,,,,,,,,,2,Doutorado,,,,,,,,17,,1,2023,498cadc8-b8f6-4008-902e-76281101237d,0.0
217,3b4e3129-c602-4f2c-9e94-25807a96a296,,,,,,,,,,,,,,,,,,,,,,,,,,2012,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
218,e6db1f3b-3e75-4ca9-bf39-b4a06b8225a7,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
219,9a9fc229-d0e6-4482-a1d6-2835e907e36e,,,,3,,,,,,,,,,,Especialização,,,,,,,,28,,9,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
220,fc114508-1661-493f-afe8-2ff560bead61,,,,2,,,,1,,,,,4,,Doutorado,3,13,,,,,,10,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.625
221,a587389a-980d-413a-99bb-69ccf46d70c0,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
222,b2be21e3-8a41-494b-84dd-77d414feaf4f,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2015,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
223,8e0eefed-a2e6-4662-a5b0-3d7383f7e0f0,,,,,,,,,,,,,,,Doutorado,1,,,,,,,6,,1,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
224,536f59b4-83c5-4d82-8abc-aaeda7bc5f58,,,,,,,1,1,,1,,,1,,Doutorado,1,5,,1,,,,4,,,2018,498cadc8-b8f6-4008-902e-76281109187d,1.745
225,875daba5-fbda-4cfa-bef4-502a0fa6f2de,,,,,,,,,,2,,,1,,Doutorado,,3,,,,,,6,,10,2014,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.74
226,e9afd545-c17f-4a9f-8745-36fd9c8e1b7b,,,,,2,,1,1,,,,,,2,Pós-Doutorado,3,3,3,,1,2,,2,,,2015,498cadc8-b8f6-4008-902e-76281109187d,3.375
227,a11a9697-6327-4589-8426-69f5adf12a1a,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,0.0
228,9238888d-a631-4dd4-8386-0bd911a45901,,,,2,,,,,,1,,,,,Doutorado,,12,2,2,,,,8,,1,2010,68125729-c357-4830-ba4d-ec3ca757c323,0.37
229,6baad799-702d-4aed-b21d-afd8182e4e6f,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
230,d37c1b7f-5ce8-4336-9810-f7b98aa06c1f,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,2008,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
231,7c936a7f-7e2f-433d-a8ec-58e0a15d05f5,,,,,,,,,,,,,,,,,,,,,,,,,,2004,498cadc8-b8f6-4008-902e-76281101237d,0.0
232,bb145baf-eaea-4749-9c0a-f553db734ffe,,,,,,,,,,,,,,,Pós-Doutorado,,,,,,,,,,4,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
233,9315b23b-9335-4207-8d7f-957b3410cb4b,,,,,,,,,,,,,,,,,,,,,,,,,,2012,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
234,32bd47bc-50d1-40a0-9a7d-7bc671b0aefe,,,,3,,,1,,,,1,,,,Doutorado,1,3,,,,,,5,,,2019,7d367bc2-5c74-4648-a637-7f5c3f4fac81,1.0
235,6bd5466d-9fc3-4c5e-aa3c-143ccc143b9f,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
236,babb64d0-6a3d-48df-94c1-e0468e0842a4,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
237,619cde08-4590-4dde-8721-dc5dbf742e13,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
238,1b468a9c-b19a-41cb-acbb-6bd382d66bde,,,,5,,,,2,,,,,,3,Doutorado,,,,1,,,,24,,3,2011,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.25
239,f09b1e77-e2f3-44af-86ec-3fa7662df15e,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
240,95908596-9e87-4306-aa57-5daf6ed502ba,,,,,1,,,,,,,,,,Pós-Doutorado,,6,2,1,,,,2,,,2011,498cadc8-b8f6-4008-902e-76281109187d,1.0
241,25d93c2d-f751-4840-a2ab-835e73a56969,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
242,27a51d58-f847-4d91-b4b9-2c29089d4b8a,,,,,,,,,,,,,,,Doutorado,,8,,,,,,15,,,2002,68125729-c357-4830-ba4d-ec3ca757c323,0.0
243,2c5ea22c-57db-4aa4-b427-81ef89d8947f,1,,,1,17,6,,4,2,,1,,4,1,Pós-Doutorado,4,34,5,16,4,8,,15,,,2010,7d367bc2-5c74-4648-a637-7f5c3f4fac81,26.0
244,0b65ed91-a87d-4f7f-80a6-8842b562c16d,,,,,,,,,,,,,,,,,,,,,,,,,,2019,498cadc8-b8f6-4008-902e-76281101237d,0.0
245,9eef9d0d-2915-4d75-bea1-b6b163487d53,,,,,,,,,,,,,,,Doutorado,,,,,,,,3,,3,2021,68125729-c357-4830-ba4d-ec3ca757c323,0.0
246,0b4b8ae8-d54f-4bc8-97e3-ca688559fc3a,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
247,4366a553-2e3f-48cf-84f4-aeb455f7a12c,,,,,,,,,,,,,,,Doutorado,,,,,,,,6,,1,2023,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
248,0555e0c1-7d06-437f-b0e9-41d5c4515f35,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
249,b4df19ec-09ab-4ca4-b910-8b04da8df6bb,,,,,,,,,,,,,,,,,,,,,,,,,,2003,68125729-c357-4830-ba4d-ec3ca757c323,0.0
250,5477930a-dd16-40e3-998a-b7df16e523b5,,,,,,,,,,,,,,,Especialização,,,,,,,,8,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
251,e7e3f096-fd25-4f00-842a-e4b851890452,,,,,,,,,,,,,,,,,,,,,,,,,,2023,498cadc8-b8f6-4008-902e-76281101237d,0.0
252,ccd06705-eeec-4451-8fa7-5ac8d868a450,,,,2,,,,,1,,,,,,Doutorado,,,,,,,,2,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.5
253,371107e7-cb47-427c-9a6e-33836c626796,,,,,,,1,,12,3,,,3,,Especialização,,1,,,,,,12,,1,None,68125729-c357-4830-ba4d-ec3ca757c323,7.859999999999999
254,58e67fbc-3c20-4060-95fc-f76b597b471b,,,,1,,1,2,1,,1,,1,,,Doutorado,2,5,3,3,,,,9,,3,2018,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,3.495
255,312599fb-102c-46eb-82c3-0f763b0ef43a,,,,,,,,,,,,,,,Especialização,,,,,,,,11,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
256,6789aad9-518e-4331-bc79-d7948d238320,,,,,,,,,,,,,,,Doutorado,,,,,,,,3,,,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.0
257,dd725cfd-8bc8-4d4a-b5f2-659584a7f8b4,,,,,,,,,,,,,,,,,,,,,,,,,,None,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
258,ff893c74-ed26-481f-8ec6-c401df4eda0f,,,,,,,,,,,,,,,,,,,,,,,,,,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
259,4da4cc15-56aa-4f0d-b0dc-2e7829537227,,,,3,,1,,,,,,,1,1,Doutorado,1,13,,,,,,7,,11,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.875
260,337a195b-bf8f-434e-abee-f0c65751de4c,,2,,,,,,,,,,,,,Mestrado,,,,,,,,3,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
261,11057f11-60a9-4310-ba33-5eb8aa2a1f7d,,,,,,,,1,,,,,,,Mestrado,,,,,,,,3,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.625
262,6b5d5c05-b947-45bb-b186-63aab27eccb4,,,,1,,,,,,,,,,,Mestrado,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281109187d,0.0
263,ccef5529-2fc9-438c-a359-d64d899ee77d,,,,4,,,,,,,,,,,Doutorado,,2,,,,,,11,,6,2009,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
264,265903e5-454a-4a16-a8a0-f962332148fe,,,,1,,,,1,1,,2,,,,Doutorado,,,1,,,,,2,,,2014,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,1.625
265,e4c0bdef-6aef-4a17-a1bd-4e5d0255ebc8,,,,,,,,,,,1,,,,Mestrado,,,,,,,,14,,,None,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.25
266,73c31c62-f5da-48bb-896d-4af2d1e13d43,,,,4,8,7,6,1,3,1,4,,3,3,Pós-Doutorado,,7,3,17,3,8,,7,,2,2001,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,22.12
267,e51af398-47c2-4fd2-be65-4477136e54e0,,,,,,,,,,,,,,,Doutorado,,,,,,,,5,,1,2012,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
268,c6b9f8f7-6a27-49ea-90ff-3d5e9e26130a,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
269,68b15b7d-1782-4c16-ae4b-4561a1b76fd5,,,,,,,1,2,2,2,,,1,,Pós-Doutorado,2,21,,2,8,,,23,,,2011,68125729-c357-4830-ba4d-ec3ca757c323,3.74
270,9b35a8c1-8977-44ec-be59-928af0183c05,,,,,,,,,,,,,,,Especialização,,,,,,,,2,,2,None,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.0
271,73cf1c1d-46d3-4d7d-b5e2-2007cf4855be,,,,3,,,,,,,,,,,Especialização,27,4,,,,,,1,,,None,498cadc8-b8f6-4008-902e-76281109187d,0.0
272,5cabaa34-6b49-49a2-ae44-fdc680dabdc7,,,,,,,,,,,,,,,Pós-Doutorado,,,1,2,,,,,,,2004,68125729-c357-4830-ba4d-ec3ca757c323,0.0
273,92c00df6-6e8d-44b8-9f57-4ee8b4f5b7ab,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,None,498cadc8-b8f6-4008-902e-76281109187d,0.0
274,52d794ed-c722-4c31-9c4b-0ebce0e6f67d,,,,1,,,1,1,1,,,1,,,Pós-Doutorado,2,16,,,,,,11,,,2008,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,2.0
275,846a88e0-481f-4c3f-95fb-6823ddd70ea0,,,,,,,,,,,,,,,,,,,,,,,,,,2015,498cadc8-b8f6-4008-902e-76281101237d,0.0
276,acf75153-5db8-460f-aaa7-d9e70c73392c,,,,,,,,,,,,,,,,,,,,,,,,,,None,68125729-c357-4830-ba4d-ec3ca757c323,0.0
277,1b990f5f-9de2-46e9-b158-d299e4a65650,,,,,,,,1,2,3,1,,,,Doutorado,,2,,,,,,,,6,1998,498cadc8-b8f6-4008-902e-76281109187d,2.985
278,1216f5cb-302f-4794-83b1-e05370313f54,,,,,,,,,,,,,,,Mestrado,,,,,,,,2,,,2012,68125729-c357-4830-ba4d-ec3ca757c323,0.0
279,1c42fd95-318d-4d91-83bf-82d0b8d13a8e,,,,,,,,,,,,,,,,,,,,,,,,,,2005,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
280,40e1d4fe-1877-41f4-a9b9-77f140f9637e,,,,,,,,,,1,,,,,Doutorado,,,,,,,,9,,14,2016,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.37
281,15c3b84e-0cb9-4471-b8c1-f9c852e99b87,,,,,,2,,1,1,,,,,,Doutorado,3,2,,,,,,,,,2014,498cadc8-b8f6-4008-902e-76281109187d,2.875
282,37f0b7fd-57c4-4a51-a98c-4926c6f0a4e2,,,,,4,13,2,5,2,3,,2,,3,Pós-Doutorado,3,20,2,17,3,13,,6,,,2002,08aa6e17-f9ae-4979-a399-5b32a506a15e,22.36
283,cc1bbb08-840f-48b9-ba19-ebe1ff476a2f,,,,,,,,,,,,,,,,,,,,,,,,,,2015,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
284,9a4090db-be45-42d5-8b8f-73bdfc5785c1,,,,1,,,,,,,,,,,Doutorado,,,,,,,,2,,2,2015,68125729-c357-4830-ba4d-ec3ca757c323,0.0
285,4f30f091-af6a-4fbe-99aa-a605bdc5ed21,,,,,4,,,1,,,,,,1,Doutorado,2,9,1,2,,,,2,,,2012,498cadc8-b8f6-4008-902e-76281109187d,4.625
286,6167b4d9-133c-41a4-84d7-92d38833224e,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,2000,7d367bc2-5c74-4648-a637-7f5c3f4fac81,0.0
287,15df2b97-38ae-4e64-9d8a-c1348abd53a0,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,2020,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.0
288,ba52e380-70f3-463f-90bb-0257a212ab2b,,,,,,,,,,,,,,,,,,,,,,,,,,2017,498cadc8-b8f6-4008-902e-76281101237d,0.0
289,7bd76e07-c3e6-498e-870a-bb9a98a645f9,,,,,,,,,,1,1,,,,Doutorado,1,2,,,,,,1,,,2017,08aa6e17-f9ae-4979-a399-5b32a506a15e,0.62
290,b5e79bf5-1bba-4535-8dd2-f798d9565d9b,,1,,,1,1,,1,1,2,,,1,,Doutorado,,2,1,,,,,23,,3,2017,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,3.74
291,41e4ed23-196e-4576-b373-009b1f5d122d,,,,5,1,3,4,8,16,7,2,1,10,5,Pós-Doutorado,1,60,2,16,2,11,,30,,22,2010,08aa6e17-f9ae-4979-a399-5b32a506a15e,22.84
292,09879e9d-be8b-4be7-b1cf-21a9968e70ec,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
293,16fa5e34-49ad-44ff-9bf3-aa456bb60108,,,,,,,,,,,,,,,,,,,,,,,,,,2018,498cadc8-b8f6-4008-902e-76281101237d,0.0
294,7f23d8e2-5fe7-4ccf-a60a-f68ad3d0cf09,,,,,,,,,2,,,,,1,Doutorado,4,10,1,1,,,,3,,10,2011,08aa6e17-f9ae-4979-a399-5b32a506a15e,1.0
295,3573cf77-cf18-45d9-ab8e-4cc52cc21ff1,,,,,,,,4,4,,,,2,,Doutorado,1,16,4,6,,,,11,,1,2007,68125729-c357-4830-ba4d-ec3ca757c323,4.5
296,abf97a33-b614-4403-874f-69afad38e881,,,,,,,,,,,,,,,Mestrado,,,,,,,,11,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
297,f9dc07f6-7252-4980-a72f-b0cb843fd18d,,,,,,,,,,,,,,,,,,,,,,,,,,None,498cadc8-b8f6-4008-902e-76281101237d,0.0
298,3970b994-0cf9-4d04-a800-9fb4da74f8d2,,,,1,,,,,,,1,,1,,Doutorado,1,4,,,,,,5,,,2005,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,0.25
299,88ba7415-7031-4c85-9211-522177b1f275,,1,,,4,1,3,,1,,,1,5,,Doutorado,2,12,6,13,1,,,27,,,2011,2a643ff4-5a18-4d87-8c3d-6c3f7091e001,7.75
