,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,ind_prod
752,026037b8-c76b-4702-96f5-7413981b6cec,,,,5,,1,1,2,12,5,3,1,11,,Doutorado,3,,4,,,,,17,,5,11.6
753,34dfd509-2393-4f9f-8efd-6df8aab42d1b,,,,1,,,,,,,,,,,Doutorado,2,10,,4,2,4,,,,,0.0
754,40053232-9d1e-4434-a7f6-65d0b01cf16f,,,,,,,,,1,4,,,,,Doutorado,,,1,1,,,,7,,,1.98
755,78ada612-39c0-437d-8fc6-2bda0595524c,,,,,,,,,,,,,,,Mestrado,,,,,,,,5,,2,0.0
756,82608e86-cef7-481a-b610-cc19dc1f6b56,,,,2,5,4,4,7,14,5,2,2,11,2,Doutorado,2,,,,,,,28,,,25.475
757,ef4b2069-77da-452d-9511-618e044ef515,,,,,,,,,2,2,,,2,,Especialização,,,,,,,,,,,1.74
758,45b099d0-89a0-44f9-8110-599691e53ec2,,,,,,,,,,,,,1,,Doutorado,,1,5,9,,,,18,,,0.0
759,c46b9d56-b9c6-4019-8dc5-e44484c08d02,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
760,f2b92740-9929-436d-977e-bbc24e11a3a1,,3,,,,,,,,,,,,,Doutorado,1,1,,,,,,5,,1,0.0
761,5d8e5e44-33d4-4ed7-bbed-e7f46caa5168,,,,,,,,,1,,,,,1,Pós-Doutorado,,7,1,5,,,,9,,,0.5
762,38adc5fd-f02a-4f8a-8130-689fe8b215ce,,,,1,,,,,,,,,,,Doutorado,,,1,,,,,2,,,0.0
763,e159acaa-b684-4d81-afa7-425ff3c30b8c,,,,1,,,,,,,,,,,Especialização,,,,,,,,18,,3,0.0
764,ae3510c9-5645-41ad-b77a-890fbb739efa,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
765,bb920fa9-35aa-44e5-857c-2e21ddc10e1d,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,,0.0
766,9f8be165-fef2-4127-a42a-f6707ccffb88,,,,,3,,2,,,,,,,2,Doutorado,2,10,,9,2,1,,,,,4.5
767,578a1fba-f0c1-4313-b83f-f664f0e27035,,,,1,4,3,3,,1,,,,,,Doutorado,,,1,10,,,,4,,,9.375
768,8e2e05f8-ea08-46f5-8718-48f717183e10,,,,2,,,,,,,,,,1,Doutorado,,,5,8,1,,,17,,2,0.0
769,7ffdadc2-4f56-4c6f-9ea8-2f55fee3ef9d,,,,4,2,8,3,,,,,1,,,Doutorado,,13,2,9,,,,,,,11.375
770,ee16857a-0d55-40f9-8798-50cdaba3e21a,,,,,,1,,,,,,,,,Doutorado,,6,1,12,,,,3,,,0.875
771,b2951bf1-94f0-4211-8a3c-9fb0e73b616e,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
772,a520705a-39c9-49a0-9579-6d47f6eb44e8,,,,2,,1,1,11,11,8,,,3,1,Doutorado,4,44,12,1,3,,,36,,2,16.96
773,ea4019e2-8286-4a02-82e5-213c6773e3b6,,1,,,,,,,,,,,,,Mestrado,4,7,,,,,,30,,13,0.0
774,a0c39594-249f-439e-bf69-f493d4002191,,,,,1,3,3,,2,4,,1,1,,Doutorado,,2,,,,,,16,,,8.48
775,8f5f5908-2764-4db4-890b-15ed1ca77335,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
776,4b2e39ac-9111-49cf-8ce9-7dfd5e0bc80d,,,,1,,,,,,,,,,,Doutorado,,,,,,,,4,,,0.0
777,71e9a0db-da3f-40f8-a3ea-e4d7c5d07a0b,,,,,4,,,,,1,,,1,1,Doutorado,,2,2,,,,,2,,8,4.37
778,d7fbbf40-0d99-47cd-89b8-07547f49b0a1,,,,1,1,,,,1,,,,1,3,Pós-Doutorado,,,1,7,,,,2,,,1.5
779,66483405-f470-4ad9-84fb-9b862f818e60,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
780,7d787594-ab2a-4f68-9254-10fa90077bf9,,,,,,1,,,,,,,,,Doutorado,2,7,2,1,,,,3,,,0.875
781,6eb3ff33-347a-4eda-832d-5dd5990d7f05,,,,10,,2,,2,3,3,,,1,1,Doutorado,,5,4,28,5,2,,32,,,5.609999999999999
782,8990b0c9-c16e-4911-98ba-94ab0f2a2879,,,,,,,1,,6,6,,1,5,3,Doutorado,3,20,,,1,,,17,,1,6.095
783,2f5816dd-ecc9-4a6c-b34f-67e0192c8818,,,,,,,,,,,,,,,Mestrado,,,1,3,,,,3,,,0.0
784,d95f5196-1861-417e-8675-f40e090fce62,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
785,63170a97-12f2-4358-9eb7-f42cc6f62679,,,,3,1,,,,,,,,,,Doutorado,,5,,,,,,10,,1,1.0
786,9717d303-dd15-48f0-8b8c-76f144fb7dfe,,,,,,,,,,,,,,,Doutorado,,,,8,,1,,3,,,0.0
787,ad9b1114-78a4-4c41-94c2-03371ede6920,,,,1,,,,,,,,,,1,Doutorado,,,,,,,,13,,,0.0
788,5b1d92cb-52f1-44fb-9557-28d4ca44bb57,,,,,1,4,1,,2,,,,1,,Pós-Doutorado,,4,5,9,,,,,,,6.25
789,f2a2c7ee-bc4c-4f04-9d94-ce8bfdea41f7,,,,,,,,,,,,,,,Mestrado,,,,,,,,6,,,0.0
790,178017d5-8b3d-4a8a-8e43-10ef2aaf3284,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
791,6e9cf1f6-bb3a-4e50-882f-26c573d63d9a,,10,,9,8,4,3,4,5,3,,1,1,1,Pós-Doutorado,,1,2,11,8,23,,5,,,19.985
792,d7b80e4d-a5fc-42a8-a840-b28b5039b834,,,,,,,1,,,,,,,,Mestrado,,,,,,,,1,,,0.75
793,d616934d-41bb-409d-a357-9cba80e49a49,,,,,,,,,,,,,,,Mestrado,,,,,,,,1,,,0.0
794,925d9470-9af8-457d-ab08-10ff90e845e9,,,,,,,,,,,,,,,Mestrado,,,,,,,,25,,,0.0
795,52d069d8-72b5-4d33-9e20-bb07e0f5b299,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
796,c893bebd-ba3a-4d7e-8c77-2275a5da6c87,,,,2,1,,,3,3,,1,,,5,Pós-Doutorado,,14,4,7,,,,31,,9,4.625
797,3d8d019d-a14f-4444-984c-91a4ef7816a3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
798,b245c1ff-83f2-4797-be33-8378ba7ab19a,,,,1,,1,1,,3,,1,1,1,2,Doutorado,,1,6,6,,,,6,,,3.5
799,ab86d931-a00e-4330-b66f-852782bb3b4c,,,,,1,9,4,,,,,,,1,Pós-Doutorado,,19,3,10,2,2,,,,,11.875
800,115b8d67-8f2a-42f9-9377-f994a6ba2dad,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
801,342a7aea-c26a-487d-a2ff-b04912ea527b,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
802,fdd9633d-8b71-45bc-b95e-7aa4f7a48016,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,0.0
803,146ed89c-dbe6-4343-91ae-6104ddea5d72,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
804,f5c6627e-db39-4dd5-974d-397b5a172123,,,,1,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
805,14f831c6-bd8a-480d-8f6c-3090d34d2b02,,,,2,,,,,,,,,,,Doutorado,,,,,,,,14,,,0.0
806,a90704a0-1d3a-4b26-9d9e-57e24f32d6e4,,,,,,,,1,1,,,2,,1,Doutorado,2,,1,6,,2,,22,,5,1.375
807,686d617b-536c-4e3a-96b0-920a8c2c33c3,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
808,dfecd9bb-512f-4c81-9ba7-78057c0607a9,,,,3,,,,,,,,,,,Doutorado,,,,,,,,,,1,0.0
809,f1ff31dd-db7f-4881-8fab-cd091d9cffe5,,,,,,,,,,,,,,,Doutorado,,,,,,,,3,,,0.0
810,5a5228b3-aab2-4716-a881-083f765604cb,2,,,,,1,2,2,,,1,,1,2,Pós-Doutorado,3,17,2,11,1,,,,,,3.875
811,5d8fcd1a-01ec-441b-b633-a7b59a5eaa46,,,,,,,,,,,,,,,Doutorado,,,,,,,,6,,,0.0
812,c09da553-63d2-4b12-8e6c-a9812df554f9,,,,,,,,,,,,,,,Mestrado,,,,,,,,10,,,0.0
813,454ce66b-3ead-4333-b93b-85d9b29641e2,,,,,,,,,1,,1,,,,Mestrado,,2,,,,,,30,,,0.75
814,4491878a-a113-47a8-a432-335651d22b01,,,,1,1,,,,,,,,,,Doutorado,,,,,,,,8,,,1.0
815,49d1ec0d-c3d3-49fb-8464-8d65fa9ac3de,,,,1,,,,,,,,,,2,Mestrado,,,,,,,,1,,,0.0
816,fcbad743-589a-49ac-bc80-f21f2170edc8,,,,,1,,,1,2,1,,,,,Doutorado,,3,,1,,,,9,,,2.995
817,035b5e56-0491-4132-9946-e0dea3b7e66c,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,0.0
818,010e9a37-5890-4747-843f-7ac135f29ecb,,,,,,,,,,,,,,,Mestrado,,,,,,,,4,,2,0.0
819,afcdde60-a5a4-42ac-8d5d-fe86e51609e1,,,,,,,,1,,,,,,,Mestrado,1,5,,,,,,3,,,0.625
820,322a1617-ebe1-4d52-b3aa-b9ef3790cf95,,,,,,,,,,,,,,,Doutorado,4,1,,,,,,2,,,0.0
821,63d16af6-7f88-418d-9301-844dc1930e21,,,,,,,,,,,,,,,Doutorado,,,,,,,,2,,1,0.0
822,c68a88ed-b844-46b7-96df-d7e2c68dccd5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
823,68e5ae92-08b7-47a3-9ed7-253e07fc81c4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
824,1852c21f-bd46-4457-85e1-f4277f06dd1a,,,,1,,,,,,,,,,,Mestrado,1,5,,,,,,2,,,0.0
825,964c6adb-21b1-4a00-8d0e-81dc47f6b84c,,,,4,,,,,,,,,,,Doutorado,,,,,,,,21,,5,0.0
826,acc4a803-59ac-4718-8b25-873c927bfe8b,,,,,,,,,,,,,,3,Especialização,,,,,,,,2,,,0.0
827,0247529a-00b2-4e66-86d2-f444e0b62c3d,,,,,,,,,,,,,,,Especialização,,,,,,,,17,,,0.0
828,47370438-585a-4891-84c0-eca6dde46b2f,,,,,,1,1,,1,,1,,,,Doutorado,,2,1,,,,,1,,2,2.375
829,d752351c-05c8-4d16-b38f-7157cc83f245,,,,1,,,,,,,1,,,,Mestrado,,,,,,,,3,,,0.25
830,dfcb8e0b-0a20-4f5b-8264-0060b8a4a9fc,,,,10,,,,,3,,1,,,,Doutorado,,,6,4,,,,6,,2,1.75
831,b98886c0-97eb-4bc5-a66b-76443a9d1df8,,,,1,,,,,,,,,,,Doutorado,,4,3,,,,,9,,,0.0
832,401561ee-113b-492b-abf2-c3fd9ac004b0,,,,2,,,,1,,,,,,,Mestrado,,,,,,,,5,,,0.625
833,c9add26e-578a-4c49-aced-9e7d00df4e17,,1,,,,,,,,,,,,,Mestrado,,,,,,,,3,,,0.0
834,7fd01ae8-0f8b-4361-ab31-a88aeea0683d,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
835,8ade2ced-de1c-44fd-9712-79ddc53ba9f5,,,,3,,,,,,,,,,,Doutorado,,6,4,10,,,,1,,,0.0
836,63ef5634-446e-4d22-91eb-c71e7548a163,,,,,,,,,,,,,,,Doutorado,6,2,,,,,,15,,,0.0
837,617e6c8f-4161-470b-ba7a-4a4803285d52,,,,,,,,,,,,1,,,Doutorado,,2,1,1,,,,8,,,0.125
838,327674ed-a105-4326-8277-d6731403f7d9,,,,1,,1,,,,,,,,,Doutorado,,,,,,,,14,,,0.875
839,2f9c39a1-3158-4705-944f-b0dd0027cf55,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
840,d7aa20a2-fcc4-4640-bbae-4d1e726effe0,,,,,,,,,,,,1,1,,Mestrado,,,,,,,,4,,,0.125
841,273606f0-71c3-45aa-87d3-5033e8a06a29,,,,,,,,,,,,,2,1,Mestrado,,,,,,,,8,,,0.0
842,8cfa94fa-43ab-4143-ade2-f131a8c41fbb,,,,,,,,,3,4,1,1,,,Pós-Doutorado,,11,,8,,,,35,,14,3.355
843,f92356a4-92e8-4c4b-9206-6fe83f99b4a1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
844,f5de5631-fd4d-46d1-8d3d-12b840d27834,,,,,,,,2,1,,2,3,,,Doutorado,1,31,4,3,,,,28,,,2.625
845,84c0adb7-068c-4815-ba18-01c8963118be,,,,,,1,,,,,,,,,Mestrado,1,,,,,,,2,,,0.875
846,64782bfa-fa0b-4fd2-a439-f56dfc0cc586,,,,,,,,,,1,,,,1,Pós-Doutorado,2,16,1,8,,,,3,,,0.37
847,9d669daf-4c85-4af8-90c5-64e1febae561,,,,,,,,,,,1,,,,Doutorado,1,3,,,,,,7,,,0.25
848,66f38b4b-3b40-48e4-a6c1-e50107681fb4,,,1,3,,,,,,,1,,2,,Doutorado,2,4,,,,,,,,,0.25
849,a2688381-ebe4-4df1-ad91-73814a743b4a,,,,5,,,,2,,,,,,,Doutorado,,1,,,,,,6,,6,1.25
850,49957f70-e439-46ee-8ce7-381d3dee793e,,,,,,,,,1,,,1,,3,Pós-Doutorado,1,,3,13,4,4,,1,,,0.625
851,e49e89cc-fa5b-40e9-be46-f3653d631f52,,,,2,,,,,,,,,2,,Doutorado,,4,,,,,,7,,15,0.0
852,6eb00bf5-975b-49f0-8432-98b8d0d5d479,,,,,4,,3,5,2,,,4,3,2,Doutorado,3,6,,,,,,1,,,10.875
853,75054642-63ab-489d-8ab2-6c28d3a24b5f,,,,,,,,,,,2,,,,Doutorado,2,2,8,3,,,,,,,0.5
854,adfae2aa-8b50-4f57-bda1-2189eb272fda,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
855,f00b0b4b-7cdf-4480-869d-6f25851d7f89,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
856,0f25c249-c1e7-4df5-aaa4-3f7c07780912,,,,1,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
857,0ca0b118-c77f-4785-b55f-ead8881d853b,,,,,,,,,,,,,,,Especialização,,,,,,,,16,,,0.0
858,a577daed-4db3-4703-a015-5bcd5a7e0bdf,,,,2,,,1,1,4,1,,,1,1,Doutorado,,15,3,4,,,,10,,,3.745
859,84dbec5a-1e11-4b65-8489-74e85b21a06c,,,,1,,,,1,1,,5,,5,,Mestrado,,,,,,,,12,,,2.375
860,706a063e-e5b8-4041-a0b7-52952d7b88e4,,,,1,,,1,,2,,1,,,,Pós-Doutorado,3,,,,,,,6,,2,2.0
861,ee21b9c6-bb00-4a85-a1ca-489976a2e936,,,,,,,,,,1,2,,,,Doutorado,,1,,,,,,2,,,0.87
862,7017e6d2-f827-48f9-a0b8-2b20813f3b67,,,,1,,,,3,,,,,,1,Pós-Doutorado,,,,,,,,4,,3,1.875
863,3374ac2a-c866-4e8b-85aa-67c8e5afc595,,,,,,,,,,,,,2,,Doutorado,,,,,,,,1,,,0.0
864,6474af26-8711-4191-9464-1ea1aa64fe45,,,,5,,1,,2,,1,,,,,Pós-Doutorado,2,12,2,8,,1,,10,,,2.495
865,97395e33-4e00-4edc-824a-825d6066ee53,,,,,,,,,,,,,1,,Mestrado,,,,,,,,7,,,0.0
866,f5168a5e-c43b-4c1e-845f-eea813c2e010,,,,,5,2,1,2,2,,,,2,,Doutorado,1,12,2,6,1,3,,10,,,9.75
867,ea5a0f31-e922-4f22-bf83-0c45db0e9393,,,,,1,,,,,,,,,,Doutorado,,3,,,,,,5,,,1.0
868,7da08193-194e-4230-b890-5e26a201a14f,,,,,,,,,,,,,,,Doutorado,,,,,,1,,9,,,0.0
869,baebed18-3cf3-4617-b421-fd9717e59256,,,,,,,,,,,,,,,Mestrado,,,,,,,,7,,,0.0
870,27f7416e-24eb-48d8-9f2c-2a5d6c970915,,,,4,,,,,,,,,,,Doutorado,,2,,,,,,10,,6,0.0
871,82c1ec11-ce69-4620-85a4-54f3632fbcdb,,,,1,,,1,,,,,2,,,Doutorado,,16,2,10,1,,,10,,,1.0
872,bcd8fde7-dd1a-46aa-ba08-1233993741c9,1,,,,1,4,,2,,,,,,,Doutorado,,15,2,5,2,1,,3,,,5.75
873,2d32400e-2f9e-425f-aa8f-f1c2134935c4,,,,1,,,,1,,1,,,,,Doutorado,,15,,,,,,16,,,0.995
874,43176d69-ed7c-46e8-bbd7-e00c798daad0,,1,,,1,3,,3,1,,,,,,Doutorado,,3,1,,,,,7,,,6.0
875,2bbb634d-ba37-4eea-aba0-4ddfcbe14b4d,,,,,,,,,,,,,,,Doutorado,,1,,1,,,,13,,,0.0
876,10cd4286-b376-499f-8798-bf687416d308,,,,5,,,,,,,,,,,Doutorado,3,4,,,,,,10,,1,0.0
877,e15d9f3e-9d63-4399-b9a7-c3adddce138b,,,,,,,,,1,,,,,2,Mestrado,,,,,,,,19,,,0.5
878,83953024-a9f4-4fda-867e-975625a3c621,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
879,d6b48637-a243-4433-b8cd-0bfc98d81288,,,,,1,1,,,2,1,,,,,Pós-Doutorado,,21,2,3,1,,,5,,,3.245
880,df91503c-0ea2-472b-b975-8582b094b883,,,,,,,,,1,,,,,,Mestrado,,,,,,,,,,2,0.5
881,bc02e126-94d6-4bab-be1c-cd3baf0dace1,,,,,,,,1,,,,,,,Especialização,,,,,,,,1,,,0.625
882,38b8f6e2-e962-4c2c-8de9-0eabf2ad2a30,,,,1,,,,,1,,,,,,Doutorado,2,,,,,,,5,,,0.5
883,58997a83-34a0-44c6-bbc9-38518b8facba,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
884,4b67b2b5-1422-4baa-973d-5250de6306ae,,,,2,,,,,,2,2,,,,Doutorado,,,,,,,,,,26,1.24
885,1eeefd77-2631-41d3-9142-ea30ff73afff,,,,1,,,,,,,,,,,Doutorado,,,,,,,,5,,,0.0
886,385dfeff-3e9b-4d2a-8581-773679e3d17c,,,,4,1,2,,2,4,1,1,,,2,Pós-Doutorado,,,3,22,3,9,,1,,13,6.62
887,79a413ad-6093-47c6-9b51-0887ea2ce1f1,,,,4,4,,3,,,,,,,4,Pós-Doutorado,,21,,15,5,1,,11,,,6.25
888,7c1e87db-389b-4c11-9dbb-d2f256a29c66,,,,12,1,2,,4,,,,,8,2,Pós-Doutorado,,,1,23,1,,,12,,14,5.25
889,f3a7baff-4f12-46d3-babf-f5c165c1304a,,,,,,,,,,,,,,,Doutorado,,,,,,,,,,,0.0
890,b08a38af-3ed4-4644-be31-0abb12561c9d,,,,,,,,,,,,,4,,Doutorado,4,2,,,,,,14,,,0.0
891,d728dc3e-2b21-469f-a4ef-fa83bd3c25e0,,,,,,,,,,,,,,,Doutorado,,,,,,,,6,,,0.0
892,c55a8e77-0919-4be4-ac50-c49fc85552d0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
893,f3b66f0e-3520-4198-882a-7108dbdf37ed,,,,,,,,,,,1,,,,Doutorado,1,2,,,,,,2,,,0.25
894,48ca9705-c33b-4212-9b76-831dd791d3cf,,,,1,,,,,1,,,2,1,,Doutorado,,3,,2,,,,8,,2,0.75
895,2efd746f-09b1-417e-929f-3d2eee6806c5,,,,3,,,,,,,,,,,Doutorado,3,,,,,,,,,,0.0
896,55bee6ba-b062-4ab2-9a29-18d8e4238413,,,,,,,,,,,,,,,Doutorado,,9,,,,,,6,,,0.0
897,e3741d35-f1f0-4958-8528-04fb4cfc68ce,,,,1,,,,,,,,,,,Doutorado,,,2,1,,,,,,,0.0
898,ae438934-aef7-4953-88ad-3188ae74bee2,,,,1,6,2,,1,,,,,4,,Doutorado,,1,,11,,,,2,,,8.375
899,52ebe781-9056-4fbc-9c18-19c2d59e2c78,,,,,,,,,,1,,,1,1,Mestrado,1,,,,,,,1,,5,0.37
900,235ac316-2ed4-4485-a01f-dedbe0c8ca37,,,,,1,3,2,,1,,2,,1,,Pós-Doutorado,2,4,1,,,,,10,,1,6.125
901,0c957831-5e09-4734-88e9-dbddf46ce2de,,,,1,,,,,2,,,,,,Doutorado,,4,3,1,2,,,12,,,1.0
902,d7293b9a-71a5-4130-95c4-3758079bdcc6,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
903,d728be77-58f7-47b4-8880-383441b4156c,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
904,3250a25e-8c0f-44c4-b705-4e0098bb18b8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
905,2b0aa334-31f2-42c5-ba74-df82035acffb,,,,,,,,,,,,,,,Especialização,,,,,,,,1,,,0.0
906,b15d3497-c8d5-4bed-a050-a1dd2b516aee,,,,1,,,2,1,,,,,,1,Doutorado,1,1,2,1,,,,4,,,2.125
907,8a5e96ce-68d1-4a50-9ed6-74f0f494e602,2,37,,8,5,4,5,5,6,2,1,,14,,Pós-Doutorado,1,16,4,13,8,4,,2,,,19.365
908,654ae2b2-ed10-4f9a-a035-5d2858228291,,,,2,,,,,1,,,1,6,2,Doutorado,1,8,,,,,,7,,,0.625
909,2b0511b9-b303-475b-a90c-63c3fbfd6de1,,,,1,,,,,1,,,,,,Doutorado,,9,1,4,,,,1,,2,0.5
910,cd120177-c9b3-4ef1-889e-1b2b3f7f9419,,,,,,,,,,,,,1,,Mestrado,,,,,,,,15,,,0.0
911,97636580-e33b-42c3-a320-8bcf4b7e55d6,,,,3,1,3,1,1,2,,2,,,,Pós-Doutorado,,,3,19,6,1,,5,,3,6.5
912,b08748e8-63c9-42cf-9207-f2ab46e157ae,,,,,,,,,3,,,,2,,Doutorado,2,5,,,,,,10,,,1.5
913,fbc44017-614c-43be-bb38-7b533a7c14d2,,,,,3,,,,,,,,,,Pós-Doutorado,,,,,,,,,,,3.0
914,ff4629ab-2a2b-44bc-9502-833cec5a8230,,1,,,1,,1,1,,1,,,,1,Doutorado,,2,,,,,,3,,,2.745
915,b7ce45fd-3a76-4f88-a897-1b962de1e69c,,1,,3,,,,,,2,,,,1,Doutorado,,,,,,,,5,,3,0.74
916,49fe2653-07e7-435a-a7bd-d102fc5d0a29,,,,,,,,,,,,,,,Especialização,,,,,,,,,,,0.0
917,399a30bd-2891-4dc5-9920-8d26df978757,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
918,27fbbf28-4d6b-489a-86ec-f346dcdf4f03,,,,1,,,,,,,,,1,,Mestrado,,,,,,,,4,,1,0.0
919,59c6cbc9-cb0c-4dbb-9ab6-f92aa065f272,,,,8,,,,3,,,,,1,1,Pós-Doutorado,1,1,8,21,5,1,,4,,3,1.875
920,b11a2782-d989-4aa7-a43e-f6077a805571,1,,,,4,4,,3,1,,,,1,2,Pós-Doutorado,4,10,2,5,3,6,,23,,,9.875
921,96fe79eb-4bc7-40c1-89d5-7148f052c806,,,,,,,,,,,,,2,,Especialização,,,,,,,,4,,,0.0
922,10ddfbd7-310b-456d-b8c4-d379a555fb94,,,,2,,,,,,,,,,,Mestrado,,,,,,,,5,,,0.0
923,b1c10fed-7585-40cf-a2f6-3f16d6ffb34c,,,,,,,,,,,,,,1,Doutorado,,,,,,,,,,4,0.0
924,fb6bcba5-f2c6-432c-b9d4-eff3e059cb63,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
925,19a30054-7fc2-4281-861e-8ce34b9ccf8a,,,,2,,,,,,,,,,,Mestrado,,2,,,,,,25,,2,0.0
926,16373eab-2d96-48e1-ad7b-f78d520e2afb,,,,,,,,,,,,,,,Doutorado,,8,1,2,,,,9,,,0.0
927,f0af6300-c65f-49cf-9353-712d2cc63d4e,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
928,7f4f7c3f-adb7-439a-9ed6-36d4890affac,,,,,,,3,2,3,,,,,2,Doutorado,,1,1,2,,,,13,,1,5.0
929,959ab3df-1fe4-4d0e-94b4-55cff834a6e0,,,,4,,1,1,1,,1,1,,,,Doutorado,,8,1,4,,,,7,,,2.87
930,a9b1b109-1b2b-45a9-876e-9462fd932576,,,,2,,,,,,,,,,,Doutorado,1,10,1,5,,,,18,,10,0.0
931,c4893356-d254-458d-a2b0-286a664e87bc,,,,,,1,1,,,1,,,1,,Mestrado,2,5,,,,,,3,,,1.995
932,03faacf6-2c37-4e10-8ac6-ea7bdadfa497,,,,,,,1,,,,,,,,Pós-Doutorado,1,5,,,,,,13,,,0.75
933,5947fff1-c7bb-44bc-9b0e-74606e591e85,,,,1,,,,,,,4,,,2,Especialização,,,1,,,,,2,,,1.0
934,32e22312-dd27-45af-aed5-c374e92ddb42,,,,,,,,,,,,,,,Doutorado,,,,,,,,1,,,0.0
935,facf76be-5226-48f3-ae64-f72af8fa18ee,,,,,,,2,,13,1,2,,4,2,Especialização,,,,,,,,3,,2,8.87
936,fcdab624-1f99-437f-baf5-0203a41c2b9f,,,,,,,,,,,,,,,Doutorado,,,,,,,,5,,1,0.0
937,cbcb72c8-54ef-45e1-a3ca-6b079e9ba950,,,,,,,,,,,,,,,Mestrado,,,,,,,,4,,,0.0
938,a1f92fe0-6d49-41c2-926e-17d2d7de2497,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
939,729e63cc-66c8-4a7a-a384-faaebab2d15c,,,,1,,,,,1,1,,,,1,Doutorado,,,,,,,,1,,9,0.87
940,ef873e69-0a43-4c65-9fb8-86645e8c8a61,,,,,,,,,,,,6,1,,Doutorado,1,1,2,,2,,,6,,,0.75
941,34ee3788-f3d4-40b9-bb0e-4f9d76f43b6f,,,,,,,,,,,,1,,,Doutorado,,,,4,,1,,1,,,0.125
942,00d807db-d3f7-43ad-9831-2a2368e53706,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
943,06f5e33b-aba0-406b-a761-264feade092a,,,,,,1,,2,1,1,,2,1,,Pós-Doutorado,3,9,,7,1,6,,,,,3.245
944,50e3c03d-7e5e-4fed-bc2a-0e7bf37d03fa,,,,,,,,,,,,,,,Mestrado,,,,,,,,,,,0.0
945,40b563e4-8853-4911-8309-c60b55ab86cb,,,,,,,,,,,,,,,Mestrado,,,,,,,,8,,,0.0
946,4fa4c43f-257e-4f89-817c-665878741a7f,,,,1,,,,,,,,,,,Mestrado,,,,,,,,4,,,0.0
947,8b23047b-068d-45b0-bb22-b3cc4b0665de,,,,1,2,,,3,,,,,,2,Doutorado,3,12,1,6,1,3,,8,,,3.875
948,33f01c16-57cb-43a3-be74-0c8e94aa5936,,,,2,1,1,,,,,,,,,Pós-Doutorado,,8,9,6,,,,9,,3,1.875
949,3373eeb7-188a-463c-bc5a-7f9c15d3cb39,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
950,125c8d4a-662f-4bf2-ba16-9191e4b4b395,,,,,,,,,,,,,,,Mestrado,,,,,,,,3,,10,0.0
951,4daacccf-b383-44d0-b0b4-20607924e532,,,,,6,3,2,17,2,,,3,1,5,Pós-Doutorado,4,24,1,12,4,12,,4,,,22.125
952,05c40c5e-38af-477b-8c11-9441ee71fe00,,,,1,4,3,1,,7,4,,2,,1,Pós-Doutorado,3,29,3,11,1,,,18,,1,12.605
953,c6f358ba-d700-40ad-a907-773dd468747c,,,,,,,,,,,,,,,Graduação,,,,,,,,,,,0.0
954,17b3eab2-ffe1-4680-b285-94a51e504200,,,,,,,,,,,1,,,,Mestrado,,,,,,,,3,,8,0.25
955,692da724-d782-470d-afd9-32b8d6dac1e4,,1,,2,,1,2,,4,4,,,3,1,Doutorado,2,15,3,1,,,,10,,9,5.855
