,city_id,name
316,4d498a7c-2539-4731-ae82-f9c2c074c3c6,Votuporanga
317,dae58bed-4a2e-4ebe-a0d3-32a4da3e72f4,Vázea Alegre
318,ff5cf828-a82f-4d11-b71a-be0639c06de4,Padre Paraíso
319,0ceee1e7-dd33-4460-9d7a-04109e78916e,Santo Domingo
320,1e72ad7c-f345-492d-b251-e92863c6145c,Teresina
321,1dda8ebf-cb25-4509-bf69-992edbce073d,Crisopólis
322,0e055080-99e6-4483-b832-0c3b250bfa88,Floresta
323,d4c38302-7733-4c71-b5f8-60e68d705be2,São José Dos Campos
324,3a40aea1-d5c9-4dc4-89cd-66d35421aa5a,Valença
325,f0dc0a82-a649-45b5-b01a-479bc7ee9c19,Andirá
326,8c346387-1841-408b-9c04-bb0da6311c42,Camacan
327,14deb23c-bdbf-4981-a1b7-59c489a810c3,Capivari
328,4084cce1-0a52-4565-a1c2-641fcf2de174,Barra Do Piraí
329,2adc6fbe-0d8b-439d-a3b8-9e917d972e47,Rio Brilhante
330,41f0491a-f439-440e-a9c7-2bcad0f0e4ee,Simões
331,e3d1a17f-8363-4b0b-9cac-b85ce5fadf17,Ribeira Do Amparo
332,133ef353-fbcd-4066-b66b-fb7161b57d41,Dois Vizinhos
333,af327158-ef13-48f0-8234-d40c950f431a,San Salvador
334,f8dd6e53-2288-419a-b44b-a341278e8547,Iaciara
335,ad192c34-85ca-4d31-b539-969610605b10,Santa Rita De Cássia
336,954a504f-230e-4aac-b26b-bdfb6f001bd7,Curaçá
337,a42a45f7-db65-4f46-a3f9-99134e37ba35,Casa Nova
338,cc519df5-1200-420d-8ba7-f8c64cc25c02,Antonio Gonçalves
339,0503d369-9a16-4964-8db4-b0c881aed822,Três Arroios
340,50d2052b-d4d6-43b3-8bf8-c9307c21b5b4,Encruzilhada
341,efa9194d-c9e4-4e11-9641-e3d9dbf62be1,Estância
342,532f5c0b-b068-4e0b-9f43-d8f3a4b1439b,Mundo Novo
343,7296b748-06be-4700-87f1-499f206ca418,Central
344,5bb1bc97-4ef9-44a2-bb91-219d3f69be76,Erechim
345,fe3d1939-e34a-47b1-8e75-e6e3bf886e9b,Cravolandia
346,06430ae2-1a1b-4612-b742-474538fe299d,Orlândia
